image,rot_x,rot_y,ref_x,ref_y,centroid_x,centroid_y,img_width,img_height,dist_rot_centroid,dist_ref_centroid,dist_rot_ref,dist_rot_centroid_pct,dist_ref_centroid_pct,dist_rot_ref_pct
143,400,365,417,365,382.208992459194,370.0041846418,694,694,18.4813909986844,35.1490550318735,17,1.8830427811138,3.5812874878007,1.73210594815149
147,345,344,345,383,361.993280526324,349.87464100427,766,763,17.9800720236435,37.2298400700611,39,1.66302241752223,3.44348223721591,3.60720881418495
150,341,348,321,382,329.549594187166,349.764561379938,679,762,11.5855716363997,33.3499484826139,39.446165846632,1.1351395663214,3.2675855145944,3.86488513449844
151,376,398,338,382,352.647021975526,376.75847066068,673,761,31.5684043195845,15.5566346799847,41.2310562561766,3.10743648939614,1.53131763542448,4.05857981954771
160,340,413,340,413,346.722810374047,413.251521503491,640,761,6.72751383440537,6.72751383440537,0,0.67657776377157,0.67657776377157,0
163,323,397,323,397,311.785601256432,388.109696337121,646,760,14.3108433852771,14.3108433852771,0,1.43473608493954,1.43473608493954,0
166,320,364,491,465,326.420138224711,386.502936146656,678,760,23.4008613098937,182.341218421862,198.600100704909,2.29764539550401,17.9034205352284,19.4998210060901
168,378,380,418,402,433.130480321147,428.940014294701,875,802,73.7190264423365,30.8981521283605,45.6508488420533,6.21084155039195,2.60317500556333,3.846092419854
171,405,402,425,402,396.304221341204,403.406568448902,767,801,8.80880248865939,28.7302305531306,20,0.794298490387004,2.59063349260034,1.80341991186565
176,381,401,361,401,380.786626580995,398.956250703014,721,800,2.05485751449292,19.8918954010089,20,0.190801807481021,1.84704271219141,1.85708066019464
180,478,358,478,404,453.087543214648,374.523912547853,913,852,29.8943170012483,38.5936553667652,46,2.39386527788993,3.09048745035692,3.68356978278976
181,372,389,372,371,386.883925037144,381.024179437279,741,851,16.8862351683267,17.9447874855649,18,1.49647867827052,1.59028887082026,1.59518187093557
183,335,393,335,393,331.090918527961,383.188795984344,668,851,10.5612803291957,10.5612803291957,0,0.976213424210587,0.976213424210587,0
186,359,365,378,365,365.064916923475,370.408802695596,756,768,8.12639919574108,14.0203965991155,19,0.754075308749691,1.30099871291235,1.76307249018149
189,428,385,447,385,449.193174894124,389.267395301205,817,768,21.618541226218,4.79798695006173,19,1.92798957979398,0.427895145510002,1.69446225037887
192,434,428,434,428,430.288274285837,439.575446219955,825,814,12.1559805432654,12.1559805432654,0,1.04885694878755,1.04885694878755,0
200,372,388,352,388,371.456684111867,394.44991038797,783,813,6.4727533683231,20.4978999080841,20,0.573448551125216,1.81599550214992,1.77188444698544
